4876c2c38e1dee34564948921f52788e76592966,DELETE,regular-file,banmao.db,434176,
e300caf217539b8883de04be5d2f1fd356647d0e,DELETE,regular-file,bfg.jar,14721936,
134eeaec7c838604e4c89aa138f5dffa3c270d04,DELETE,regular-file,code.txt,3787,
